id,status,add_extent,optimal_extent,n_faces
10712,ok,48.3970,48.3970,16
10713,ok,24.1670,24.1670,32
10714,ok,39.0366,39.0366,20
10715,ok,28.4043,28.4043,16
10717,ok,47.2429,47.2429,27
10718,ok,51.2584,49.0269,16
10719,ok,22.7977,22.7977,15
1072,ok,47.1411,47.1411,38
10720,ok,42.2824,42.2824,11
10721,ok,46.5586,46.5586,18
10722,ok,27.1740,27.1740,15
10723,ok,47.3624,47.3624,23
10724,ok,45.8597,45.8597,18
10725,ok,47.0668,47.0668,23
10726,ok,42.6911,42.6911,19
10727,ok,45.6683,45.6683,24
10728,ok,33.4668,33.4668,25
10729,ok,36.9726,36.9726,27
1073,ok,47.0232,41.8952,27
10730,ok,46.9669,46.9669,32
10731,ok,46.6992,46.6992,30
10732,ok,36.2871,36.2871,23
10733,ok,28.7118,28.7118,18
10734,ok,41.6495,41.6495,11
10735,ok,15.9125,15.9125,11
10736,ok,47.3008,47.3008,36
10737,ok,37.1095,37.1095,9
10738,ok,38.6829,38.6829,15
10739,ok,42.0283,42.0283,25
1074,ok,46.8582,46.8582,42
10740,ok,35.8893,35.8893,28
10741,ok,43.1104,43.1104,18
10742,ok,37.2356,37.2356,43
10743,ok,39.1778,39.1778,26
10744,ok,44.3829,44.3829,27
10745,ok,27.8842,27.8842,19
10746,ok,32.8675,32.8675,29
10747,ok,36.5809,36.5809,28
10748,ok,40.0965,35.7239,12
10749,ok,48.1274,48.1274,31
1075,ok,22.2861,22.2861,18
10750,ok,44.4035,43.0375,17
10751,ok,39.8923,39.8923,15
10752,ok,49.3286,49.3286,36
10753,ok,49.3936,49.3936,19
10754,ok,32.8385,32.8385,18
10755,ok,21.1119,21.1119,14
10756,ok,38.8253,38.8253,24
10757,ok,30.8330,30.8330,17
10758,ok,49.6047,49.6047,33
10759,ok,41.4566,41.4566,27
1076,ok,39.9448,39.9448,23
10760,ok,29.4715,29.4715,23
10761,ok,35.6593,35.6593,22
10762,ok,39.8911,39.8911,33
10763,ok,42.6597,42.6597,35
10764,ok,44.8419,44.8419,19
10765,ok,49.9979,49.9979,24
10766,ok,39.5763,39.5763,27
10767,ok,36.6925,36.6925,36
10768,ok,44.6621,44.6621,22
10769,ok,46.8133,46.8133,11
1077,ok,45.0455,45.0455,15
10770,ok,38.6343,38.6343,23
10771,ok,47.3948,47.3948,17
10772,ok,42.3939,42.3939,25
10773,ok,45.8738,45.8738,15
10774,ok,15.7605,15.5548,36
10775,ok,42.3668,42.3668,31
10776,ok,43.3342,43.3342,41
10777,ok,24.1744,24.1744,15
10778,ok,49.5426,49.5426,20
10779,ok,46.7475,46.7475,15
1078,ok,49.4374,49.4374,28
10780,ok,41.8934,41.8934,31
10781,ok,21.3609,21.3609,33
10782,ok,35.6603,35.6603,41
10783,ok,47.4038,46.5498,25
10784,ok,31.2192,31.2192,25
10785,ok,46.4867,46.4867,15
10786,ok,29.2924,29.2924,23
10787,ok,29.5892,29.5892,19
10788,ok,31.7007,31.7007,27
10789,ok,42.2747,42.2747,48
10790,ok,32.7550,32.7550,21
10791,ok,37.2906,37.2906,34
10792,ok,42.6076,42.6076,30
10793,ok,31.1641,31.1641,22
10794,ok,47.2300,47.2300,32
10795,ok,25.8783,25.8783,40
10796,ok,36.4554,36.4554,10
10797,ok,36.1593,36.1593,28
10798,ok,49.9165,49.9165,26
10799,ok,37.2202,37.2202,14
108,ok,36.5984,34.9174,17
1080,ok,45.4734,45.4734,41
10800,ok,40.3417,40.3417,19
10801,ok,31.4958,31.4958,26
10802,ok,24.2033,24.2033,16
10803,ok,35.6309,35.6309,13
10804,ok,35.2811,35.2811,12
10805,ok,42.9008,42.9008,33
10806,ok,26.4241,26.4241,21
10807,ok,43.4373,43.4373,25
10808,ok,26.9669,26.8260,14
10809,ok,41.2136,41.2136,22
1081,ok,39.5528,39.5528,22
10810,ok,46.0504,46.0504,28
10811,ok,32.4014,32.4014,22
10812,ok,33.4857,33.4857,22
10813,ok,37.8790,37.8790,13
10814,ok,33.8871,33.8871,26
10815,ok,46.6569,46.6569,18
10816,ok,49.3388,49.3388,14
10817,ok,29.5607,29.5607,19
10818,ok,23.9005,23.9005,19
10819,ok,34.9297,34.9297,23
1082,ok,48.3058,48.3058,25
10820,ok,48.1269,48.1269,17
10822,ok,34.6908,34.6908,22
10823,ok,47.7786,47.7786,17
10824,ok,38.6770,38.6770,19
10825,ok,20.8356,20.8356,28
10827,ok,18.9720,18.9720,20
10828,ok,35.9321,35.9321,33
10829,ok,44.3728,44.3728,24
1083,ok,41.5490,41.5490,30
10830,ok,25.5013,25.5013,21
10831,ok,46.5700,46.5700,39
10832,ok,29.1607,29.1607,12
10833,ok,30.4500,30.4500,15
10834,ok,49.3728,49.3728,15
10835,ok,39.2778,39.2778,29
10836,ok,43.9208,43.9208,19
10837,ok,43.7415,43.7415,19
10838,ok,44.9561,44.9561,16
10839,ok,37.9242,37.9242,36
1084,ok,47.7333,47.7333,16
10840,ok,45.9127,45.9127,16
10841,ok,45.5850,45.5850,53
10842,ok,39.9324,39.9324,41
10843,ok,45.5799,45.5799,29
10844,ok,44.4309,44.4309,30
10845,ok,39.3566,35.0647,12
10846,ok,45.1866,44.4626,15
10847,ok,49.5793,49.5793,25
10848,ok,48.1108,48.1108,20
10849,ok,41.8130,41.8130,19
1085,ok,43.2356,43.2356,26
10850,ok,20.9449,20.9449,17
10851,ok,30.7648,30.7648,33
10852,ok,25.0219,25.0219,32
10853,ok,49.5718,49.5718,19
10854,ok,49.1968,49.1968,18
10855,ok,32.8639,32.8639,26
10856,ok,47.6370,42.4421,14
10857,ok,38.8236,38.8236,23
10858,ok,38.7940,38.7940,8
10859,ok,39.3108,39.3108,28
1086,ok,49.0647,43.7141,19
10860,ok,40.0855,40.0855,26
10861,ok,47.7473,47.7473,37
10862,ok,43.5940,43.5940,28
10863,ok,37.1573,37.1573,25
10864,ok,45.7998,45.7998,23
10865,ok,45.4058,45.4058,40
10866,ok,48.2775,48.2775,21
10867,ok,35.3336,35.3336,20
10868,ok,35.8241,35.8241,15
10869,ok,43.9088,43.9088,24
1087,ok,39.3599,39.3599,14
10870,ok,37.1582,37.1582,13
10871,ok,43.6769,43.6769,28
10872,ok,49.4738,49.4738,22
10873,ok,39.4196,39.4196,29
10874,ok,47.3359,47.3359,23
10875,ok,31.1161,29.7742,26
10876,ok,46.0728,46.0728,17
10877,ok,43.8709,43.8709,31
10878,ok,27.7087,27.7087,17
10879,ok,43.6584,43.6584,27
1088,ok,37.1799,37.1799,28
10880,ok,43.8394,43.8394,34
10881,ok,48.4285,48.4284,32
10882,ok,43.5929,43.5929,17
10883,ok,41.1413,41.1413,16
10884,ok,42.0357,42.0357,14
10885,ok,34.7468,30.9576,29
10886,ok,40.7838,40.7838,13
10887,ok,28.1996,28.1996,19
10888,ok,30.5848,30.5848,39
10889,ok,36.7176,36.7176,19
1089,ok,28.5606,28.5606,19
10890,ok,26.2285,26.2285,29
10891,ok,41.9946,41.9946,29
10892,ok,39.0651,39.0651,23
10893,ok,46.0462,46.0462,17
10894,ok,47.0184,47.0184,21
10895,ok,26.3794,26.3794,43
10896,ok,49.8533,49.5704,22
10897,ok,30.0749,30.0749,15
10898,ok,19.5282,19.5282,18
10899,ok,37.0333,37.0333,28
109,ok,42.7050,42.7050,21
1090,ok,45.7169,45.7169,14
10900,ok,39.2158,38.6483,37
10901,ok,40.8438,40.8438,35
10902,ok,46.9683,46.9683,23
10903,ok,46.6192,46.6192,15
10904,ok,34.1890,34.1890,32
10905,ok,48.5559,48.5559,28
10906,ok,46.9694,46.9694,26
10907,ok,43.2367,43.2367,18
10908,ok,34.2443,34.2443,31
10909,ok,44.5112,44.5112,20
1091,ok,25.3234,25.3234,20
10910,ok,43.4227,43.4227,20
10911,ok,27.7670,27.7670,21
10912,ok,48.2200,48.2200,47
10913,ok,28.6777,28.6777,23
10914,ok,47.0478,47.0478,19
10915,ok,44.0177,44.0177,27
10916,ok,38.8828,38.8828,18
10917,ok,47.5539,47.5539,27
10918,ok,44.3332,44.3332,20
10919,ok,49.7815,49.7815,19
1092,ok,33.2805,33.2805,30
10920,ok,39.3598,39.3598,37
10921,ok,43.5394,43.5394,21
10922,ok,48.9626,48.9626,14
10923,ok,47.2186,47.2186,29
10924,ok,36.3302,36.3302,36
10925,ok,49.6897,49.6897,24
10926,ok,47.9780,47.9780,15
10927,ok,47.3345,47.3345,17
10928,ok,37.0388,37.0388,16
10929,ok,45.5804,45.5804,21
1093,ok,49.1013,49.1013,34
10930,ok,32.0415,32.0415,14
10931,ok,40.7383,40.7383,35
10932,ok,38.5340,38.5340,23
10933,ok,40.7103,40.7103,20
10934,ok,48.4175,48.4175,21
10935,ok,47.7439,47.3266,24
10936,ok,42.1560,42.1560,28
10937,ok,36.5481,36.5481,14
10938,ok,32.4949,32.4949,24
10939,ok,43.1696,42.1074,43
1094,ok,42.9815,42.9815,21
10940,ok,47.8596,47.8596,23
10941,ok,55.5622,33.5031,32
10942,ok,49.3134,49.3134,26
10943,ok,40.3273,40.3273,16
10944,ok,46.2636,46.2636,14
10945,ok,34.2589,34.2589,25
10946,ok,30.9167,30.9167,26
10947,ok,25.6247,25.6247,36
10948,ok,41.9980,41.9980,34
10949,ok,34.9383,34.9383,11
1095,ok,43.9475,43.9475,36
10950,ok,29.1628,29.1628,26
10951,ok,17.6088,17.6088,27
10952,ok,47.8372,47.8372,25
10953,ok,38.0870,38.0870,21
10954,ok,33.4130,33.2638,27
10955,ok,31.8872,31.8872,19
10956,ok,42.8295,42.8295,11
10957,ok,46.3650,46.3650,33
10958,ok,46.8914,42.7476,17
10959,ok,31.6157,31.6157,23
1096,ok,40.4347,40.4346,37
10960,ok,49.9595,49.9595,30
10961,ok,49.6527,49.6527,25
10962,ok,38.7017,38.7017,25
10963,ok,22.4788,22.4788,56
10964,ok,42.0924,42.0924,24
10965,ok,40.8592,40.8592,23
10966,ok,44.5527,44.5527,23
10967,ok,38.4671,36.6099,39
10968,ok,46.7752,46.7752,15
10969,ok,41.8225,41.8225,47
1097,ok,38.0391,38.0391,16
10970,ok,45.8058,45.8058,25
10971,ok,41.3961,41.3961,28
10972,ok,25.1731,25.1731,37
10973,ok,45.8623,45.8623,19
10974,ok,46.4544,46.4544,17
10975,ok,42.1259,42.1259,15
10976,ok,42.0212,42.0212,29
10977,ok,47.8925,47.8925,14
10978,ok,43.9540,43.9540,39
10979,ok,49.7353,49.7353,20
1098,ok,48.0697,48.0697,19
10980,ok,33.1152,33.1152,30
10981,ok,33.0543,33.0543,36
10982,ok,49.0252,49.0252,24
10983,ok,49.9056,49.9056,31
10985,ok,43.7413,43.7413,32
10986,ok,40.5255,40.5255,16
10987,ok,41.9859,41.9859,28
10988,ok,47.5346,47.5346,13
10989,ok,32.7734,32.7734,13
1099,ok,45.8488,45.8488,23
10990,ok,49.6808,49.6808,34
10991,ok,49.9380,49.9380,19
10992,ok,34.1688,34.1688,21
10993,ok,42.9585,42.9585,12
10994,ok,39.6634,39.6634,12
10996,ok,43.4726,43.4726,29
10997,ok,35.1257,35.1257,24
10998,ok,19.4617,19.4617,19
10999,ok,46.1533,46.1533,19
11,ok,47.3557,47.3557,22
110,ok,41.1941,41.1941,28
1100,ok,34.6938,34.6938,39
11000,ok,43.6518,43.6518,28
11001,ok,43.6160,43.6160,36
11002,ok,43.9202,43.9202,21
11003,ok,38.5357,38.5357,23
11004,ok,48.3361,48.3361,47
11005,ok,22.8184,22.8184,41
11006,ok,41.0934,41.0934,38
11007,ok,47.4675,47.4675,38
11008,ok,33.1404,33.1404,23
11009,ok,39.2213,39.2213,37
1101,ok,24.2658,24.2658,33
11010,ok,45.6134,45.6134,20
11011,ok,44.6963,44.6963,24
11012,ok,47.3016,47.3016,28
11013,ok,36.4086,36.4086,22
11014,ok,48.8233,48.8233,11
11015,ok,41.7533,41.7533,36
11016,ok,44.3358,44.3358,19
11017,ok,18.8687,18.8687,17
11018,ok,38.7553,38.7553,14
11019,ok,41.2817,41.2817,14
1102,ok,43.7394,43.7394,20
11020,ok,46.9375,46.9375,26
11021,ok,28.7517,28.7517,21
11022,ok,46.1795,46.1795,30
11023,ok,49.6107,49.6107,17
11024,ok,26.3376,26.3376,19
11025,ok,45.3815,45.3815,43
11026,ok,29.0331,29.0331,33
11027,ok,46.3726,46.3726,30
11028,ok,44.1228,44.1228,18
11029,ok,35.9626,35.9626,23
1103,ok,31.9905,31.9905,37
11030,ok,44.0141,44.0141,16
11031,ok,28.8220,28.8220,30
11032,ok,45.1029,45.1029,18
11033,ok,47.2333,47.2333,12
11034,ok,49.0124,49.0124,24
11035,ok,27.0340,27.0340,12
11036,ok,46.8471,46.8471,19
11037,ok,47.9420,47.9420,18
11038,ok,37.5997,37.5996,33
11039,ok,32.5323,32.5323,17
1104,ok,46.1473,46.1473,23
11040,ok,29.9517,26.6854,34
11041,ok,46.7558,46.7558,25
11042,ok,42.9803,42.9803,29
11044,ok,39.7962,39.7962,35
11045,ok,26.7210,26.7210,25
11046,ok,42.0660,42.0660,12
11047,ok,44.7838,44.7838,32
11048,ok,43.3906,43.3906,38
11049,ok,46.4975,46.4975,28
1105,ok,38.7017,38.7017,28
11050,ok,30.0469,30.0469,24
11051,ok,49.9106,49.9106,38
11053,ok,42.2094,42.2094,27
11054,ok,46.1289,46.1289,16
11055,ok,48.5506,48.5506,14
11056,ok,40.1826,40.1826,28
11057,ok,37.6679,37.6679,20
11058,ok,45.2217,45.2217,32
11059,ok,48.8887,48.8887,11
1106,ok,38.9265,38.9265,16
11060,ok,38.2898,38.2898,29
11061,ok,46.0928,46.0928,22
11062,ok,39.7469,39.7469,21
11063,ok,33.1941,33.1941,33
11064,ok,43.6701,43.6701,20
11065,ok,31.6214,31.6214,37
11066,ok,48.6511,48.6511,12
11067,ok,41.7390,41.7390,22
11068,ok,37.2984,37.2984,15
11069,ok,24.1899,24.1899,33
1107,ok,42.9849,42.9849,43
11070,ok,52.4752,46.7527,26
11071,ok,46.8202,46.8202,23
11072,ok,40.7187,40.0345,24
11073,ok,48.2886,48.2886,32
11074,ok,26.1424,26.1424,11
11075,ok,46.3039,46.3039,46
11076,ok,49.3653,49.3653,34
11077,ok,43.9398,43.9398,19
11078,ok,38.5339,38.5339,12
11079,ok,38.6529,38.6529,22
1108,ok,47.6197,47.6197,16
11080,ok,46.1359,46.1359,34
11081,ok,20.3676,20.3676,24
11082,ok,49.0411,49.0411,31
11083,ok,37.7223,37.7223,25
11084,ok,35.4675,35.4675,28
11085,ok,44.1564,44.1564,48
11086,ok,40.7217,40.7217,13
11087,ok,39.6203,39.6203,24
11088,ok,43.5080,43.5080,40
11089,ok,36.5259,36.5259,24
1109,ok,50.6921,48.5862,29
11090,ok,46.6591,46.6591,15
11091,ok,40.2715,40.2715,26
11092,ok,48.8133,48.8133,19
11093,ok,38.2961,38.2961,20
11094,ok,42.0611,42.0611,19
11095,ok,41.3289,41.3289,22
11096,ok,44.7416,44.7416,29
11097,ok,40.4052,40.4052,19
11098,ok,46.8690,46.8690,27
11099,ok,25.0998,25.0998,43
111,ok,49.7790,47.5703,18
1110,ok,34.8008,34.8008,11
11100,ok,40.8231,40.8231,24
11101,ok,49.3608,49.3608,16
11102,ok,43.9713,43.9713,15
11103,ok,33.6296,33.6296,21
11104,ok,42.4454,42.4454,12
11105,ok,47.7575,47.7575,33
11106,ok,44.3513,44.3513,26
11107,ok,37.0282,37.0282,18
11108,ok,44.1348,44.1348,22
11109,ok,26.5906,26.5906,14
1111,ok,42.5197,42.5197,37
11110,ok,37.2628,37.2628,45
11111,ok,49.6458,49.6458,12
11112,ok,42.8839,42.8839,29
11113,ok,45.3050,44.6814,13
11114,ok,37.9608,37.9608,15
11115,ok,47.9262,47.9262,20
11116,ok,45.5782,45.5782,20
11117,ok,43.4920,43.4920,21
11118,ok,46.0144,46.0144,20
11119,ok,43.4950,43.4950,38
1112,ok,36.4782,36.4782,14
11120,ok,29.7772,29.7772,28
11122,ok,39.0493,39.0493,18
11123,ok,43.8210,43.8210,15
11124,ok,47.1526,47.1526,16
11125,ok,26.8951,26.8951,33
11126,ok,49.1442,49.1442,14
11127,ok,44.9798,44.9798,10
11128,ok,46.7332,45.6647,30
11129,ok,18.8889,18.8889,24
1113,ok,27.9031,27.9031,26
11130,ok,28.3512,28.3512,23
11131,ok,38.9502,38.9502,27
11132,ok,42.2459,42.2459,29
11133,ok,43.5334,43.5334,21
11134,ok,27.6358,27.6358,47
11135,ok,19.7873,19.7873,24
11136,ok,43.9124,43.9124,30
11137,ok,34.1060,33.8117,26
11138,ok,36.7072,36.7072,22
11139,ok,33.5246,32.9569,25
1114,ok,38.3761,38.3761,30
11140,ok,39.8500,39.8500,20
11141,ok,38.3331,38.3331,16
11142,ok,23.2665,23.2665,37
11143,ok,40.2167,40.2167,19
11144,ok,28.8248,28.8248,48
11145,ok,34.1191,34.1191,17
11146,ok,52.6979,46.9510,22
11147,ok,38.6395,38.6395,26
11148,ok,37.1133,37.1133,18
11149,ok,30.2222,30.2222,33
1115,ok,36.4846,32.5059,20
11150,ok,37.8884,37.8884,34
11151,ok,34.3290,34.3290,31
11152,ok,43.4410,43.4410,23
11153,ok,45.3804,45.3804,23
11154,ok,39.2571,39.2571,12
11155,ok,33.7098,33.7098,30
11156,ok,44.1734,44.1734,25
11157,ok,49.3967,49.3967,22
11158,ok,43.5898,43.5898,11
11159,ok,45.4939,40.5327,38
1116,ok,35.0822,32.6721,16
11160,ok,43.0606,43.0606,22
11161,ok,31.6897,31.6897,33
11162,ok,46.0565,46.0565,17
11163,ok,42.7314,42.7314,29
11164,ok,45.2188,45.2187,13
11165,ok,44.9047,44.9047,29
11166,ok,35.3571,35.3571,19
11167,ok,31.2317,31.2317,18
11168,ok,43.7888,43.7888,17
11169,ok,45.5362,45.5362,28
1117,ok,33.2919,33.2919,31
11170,ok,44.1860,44.1860,10
11171,ok,26.7318,26.7318,14
11172,ok,30.7123,30.7123,29
11173,ok,46.7763,46.7763,14
11174,ok,21.2033,21.2033,18
11175,ok,45.9230,45.9230,31
11176,ok,32.7719,32.7719,34
11177,ok,26.2895,26.2895,21
11178,ok,35.5537,35.5537,28
11179,ok,43.3781,43.3781,11
1118,ok,33.3688,33.3688,23
11180,ok,46.0619,46.0619,29
11181,ok,28.7223,28.7223,20
11182,ok,44.3715,44.3715,15
11183,ok,34.0065,34.0065,20
11184,ok,47.0187,47.0187,30
11185,ok,35.1437,35.1437,30
11186,ok,49.2153,49.2153,19
11187,ok,44.1424,44.1424,16
11188,ok,44.6579,44.6579,18
11189,ok,33.4744,33.4744,23
1119,ok,28.2304,28.2304,33
11190,ok,20.5834,20.5834,27
11191,ok,48.8978,48.8978,23
11192,ok,49.7758,49.7758,23
11193,ok,25.0872,25.0872,38
11194,ok,37.0413,37.0413,12
11195,ok,48.3354,48.3354,18
11196,ok,47.7220,42.5179,9
11197,ok,47.2813,47.2813,36
11198,ok,45.9393,45.9393,19
11199,ok,44.2321,43.6773,36
112,ok,50.4691,48.9308,17
1120,ok,32.7101,32.7101,22
11200,ok,40.4630,40.4630,12
11201,ok,49.7890,49.7890,40
11202,ok,44.5605,44.5605,21
11203,ok,49.2947,49.2947,34
11204,ok,38.0015,38.0015,24
11205,ok,39.7315,39.7315,29
11207,ok,37.3317,37.3317,16
11208,ok,45.6021,45.6021,12
11209,ok,44.4228,44.4228,18
1121,ok,45.0004,45.0004,32
11210,ok,49.7463,49.7463,32
11211,ok,43.2954,43.2954,26
11212,ok,41.7097,41.7097,15
11213,ok,41.6504,41.6504,11
11214,ok,48.9982,48.9982,33
11215,ok,37.2550,37.2550,26
11216,ok,48.9928,48.9928,34
11217,ok,25.5220,25.5220,17
11218,ok,47.5915,47.5915,25
11219,ok,24.2463,24.2463,15
1122,ok,43.7982,43.7982,20
11220,ok,79.9426,79.9426,15
11221,ok,46.9006,46.9006,21
11222,ok,42.4679,42.4679,37
11223,ok,43.3311,43.3311,18
11225,ok,38.0088,38.0088,18
11226,ok,43.7148,43.7148,17
11227,ok,45.0965,45.0965,36
11228,ok,48.2708,48.2708,18
11229,ok,41.4327,41.4327,26
1123,ok,38.7105,38.7105,16
11230,ok,32.9626,32.9626,31
11231,ok,39.6942,36.1365,26
11232,ok,45.0115,45.0115,18
11233,ok,48.0542,48.0542,25
11234,ok,33.0883,33.0883,30
11235,ok,22.7575,22.7575,28
11236,ok,38.7113,38.7113,25
11237,ok,49.7027,49.7027,36
11238,ok,48.7483,48.7483,15
11239,ok,38.1139,38.1139,22
1124,ok,30.9960,30.9960,20
11240,ok,48.9765,48.9765,19
11241,ok,49.5466,49.5466,24
11242,ok,55.3463,49.3106,13
11243,ok,43.5094,43.5094,20
11244,ok,47.1650,47.1650,34
11245,ok,32.2402,32.2402,13
11246,ok,43.9461,43.9461,26
11247,ok,49.4653,49.4653,20
11248,ok,43.8228,43.8228,24
11249,ok,42.5582,42.5582,19
1125,ok,34.9521,33.2812,20
11250,ok,46.7806,46.7806,36
11251,ok,41.4023,41.4023,11
11252,ok,44.8751,44.8751,40
11253,ok,37.6382,37.1757,11
11254,ok,48.9554,48.9554,16
11255,ok,33.9893,33.9893,23
11256,ok,40.8798,40.8798,33
11257,ok,35.2584,35.2584,32
11258,ok,39.9365,39.9365,10
11259,ok,40.8960,40.8960,26
1126,ok,37.8218,37.8218,18
11260,ok,45.3407,45.3407,18
11261,ok,48.3222,48.3222,22
11262,ok,46.7809,46.7809,33
11263,ok,44.5931,44.5931,21
11264,ok,41.8887,41.8887,28
11265,ok,36.2416,36.2416,32
11266,ok,47.7826,47.7826,27
11267,ok,45.4326,40.4781,28
11268,ok,38.3753,38.3753,20
11269,ok,44.4982,44.4982,35
1127,ok,41.0540,41.0540,20
11270,ok,44.9884,44.9884,30
11271,ok,34.6353,34.6352,34
11272,ok,39.3794,39.3794,24
11273,ok,43.8652,43.8652,13
11274,ok,43.6545,43.6545,17
11275,ok,38.2501,38.2501,24
11276,ok,46.5333,41.4587,27
11277,ok,27.4944,27.4944,17
11278,ok,38.7680,38.7680,27
11279,ok,38.4193,37.6301,36
1128,ok,47.9521,47.9521,14
11280,ok,39.3214,39.3214,52
11281,ok,53.5570,47.7165,18
11282,ok,48.8199,48.8199,25
11283,ok,37.3809,37.3809,15
11284,ok,48.9136,48.9136,22
11285,ok,49.4284,49.4284,28
11286,ok,43.1134,43.1134,34
11287,ok,39.0905,39.0905,17
11288,ok,49.7994,49.7994,19
11289,ok,16.2135,16.2135,28
1129,ok,45.5660,44.1081,28
11291,ok,42.9701,42.9701,11
11292,ok,44.3529,44.3529,21
11293,ok,34.6528,34.6528,19
11294,ok,41.2388,41.2388,30
11295,ok,36.1378,36.1378,27
11296,ok,21.5592,21.5592,28
11297,ok,49.8291,49.8291,22
11298,ok,48.1693,48.1693,36
11299,ok,26.7174,26.7174,20
113,ok,35.0688,35.0688,12
1130,ok,26.9787,26.9787,33
11300,ok,12.5868,12.5864,37
11301,ok,28.4511,28.4511,25
11302,ok,49.1536,49.1536,16
11303,ok,37.6403,37.6403,20
11304,ok,48.8438,48.8438,28
11305,ok,48.4520,48.4520,15
11306,ok,32.5946,32.5946,22
11307,ok,33.3784,33.3784,16
11308,ok,35.4247,35.4247,22
11309,ok,46.1039,46.1039,31
1131,ok,38.8162,38.8162,16
11310,ok,47.3821,47.3821,27
11311,ok,33.0406,33.0406,14
11312,ok,41.4339,41.4339,41
11313,ok,43.2931,43.2931,20
11314,ok,41.8958,41.8958,38
11315,ok,30.1798,30.1798,19
11316,ok,32.9350,32.9350,21
11317,ok,46.9398,46.9398,18
11318,ok,36.7805,36.7805,34
11319,ok,45.1476,44.5551,43
1132,ok,38.8898,38.8898,21
11320,ok,46.5122,41.4400,21
11322,ok,42.6805,42.6805,37
11323,ok,35.2304,35.2304,28
11324,ok,32.4770,32.4770,37
11325,ok,45.3347,45.3347,15
11326,ok,41.2353,41.2353,29
11327,ok,44.1463,44.1463,14
11328,ok,30.9894,30.9894,26
11329,ok,33.0575,31.0008,23
1133,ok,47.0174,47.0174,22
11330,ok,47.0731,47.0731,18
11331,ok,41.0796,41.0796,27
11332,ok,34.3398,34.3398,19
11333,ok,38.2724,38.2724,18
11334,ok,48.6748,48.6748,22
11335,ok,43.7533,43.7533,13
11336,ok,45.7506,45.7506,33
11337,ok,29.7081,29.4375,38
11338,ok,32.8968,32.8968,33
11339,ok,47.9945,47.9945,19
1134,ok,39.4584,39.4584,19
11340,ok,35.5468,35.5468,26
11341,ok,23.9886,23.9886,18
11342,ok,37.2250,35.8137,20
11343,ok,45.8102,44.9248,15
11344,ok,44.4636,43.6502,24
11345,ok,46.3591,43.4960,22
11346,ok,39.9250,39.9250,25
11347,ok,40.0682,40.0682,37
11348,ok,46.1841,46.1841,27
11349,ok,46.3182,46.3182,22
1135,ok,39.6395,39.6395,24
11350,ok,40.8504,40.8504,24
11351,ok,43.0583,43.0583,14
11352,ok,38.0075,38.0075,17
11353,ok,43.7821,43.7821,13
11354,ok,38.2243,38.2243,40
11355,ok,25.6267,25.6267,44
11356,ok,33.2526,33.2526,19
11357,ok,37.3770,37.3770,14
11358,ok,47.9763,47.9763,22
11359,ok,47.1764,47.1764,16
1136,ok,40.3377,40.3377,18
11360,ok,36.9306,36.9306,21
11361,ok,48.5725,48.5725,30
11362,ok,37.7442,37.7442,20
11363,ok,40.8429,40.8429,16
11364,ok,40.7968,40.7968,17
11365,ok,44.8676,44.8676,18
11366,ok,42.2067,42.2067,18
11367,ok,48.3496,48.3496,13
11368,ok,40.5057,40.5057,27
11369,ok,37.4487,37.4486,19
1137,ok,33.1485,33.1485,30
11370,ok,66.2742,44.7487,17
11371,ok,41.8060,41.8060,13
11372,ok,49.0472,49.0472,17
11373,ok,49.9996,49.9996,20
11374,ok,49.6606,49.6606,33
11375,ok,39.4804,39.4804,31
11376,ok,35.8340,35.8340,18
11377,ok,48.1680,48.1680,16
11378,ok,46.3549,46.3549,14
11379,ok,45.7536,45.7536,18
1138,ok,46.0760,46.0760,24
11380,ok,36.6997,36.6997,19
11381,ok,25.7258,25.7258,20
11382,ok,47.2069,47.2069,24
11383,ok,33.3655,33.3655,33
11384,ok,38.5978,38.5978,10
11385,ok,42.9829,42.9829,34
11386,ok,49.4770,49.4770,20
11387,ok,46.2755,46.2755,10
11389,ok,46.9112,46.9112,17
1139,ok,19.8187,19.8187,39
11390,ok,37.3803,37.3802,17
11391,ok,46.7332,46.7332,17
11392,ok,41.4288,41.4288,36
11393,ok,35.5162,35.5162,18
11394,ok,44.6303,44.6303,21
11395,ok,39.9966,39.9966,22
11396,ok,46.5908,46.5908,27
11397,ok,27.7190,27.7190,26
11398,ok,44.0014,44.0014,14
11399,ok,48.8761,47.3805,24
114,ok,36.4584,36.4584,33
1140,ok,45.6159,45.3499,34
11400,ok,49.8013,49.8013,18
11401,ok,37.3369,37.3369,27
11402,ok,44.6794,44.6794,19
11403,ok,25.4282,25.4282,35
11404,ok,46.4483,46.4483,16
11405,ok,40.6533,40.6533,18
11406,ok,43.4960,43.4960,23
11407,ok,42.0519,41.2707,17
11408,ok,20.9239,20.9239,12
11409,ok,38.9851,38.9851,19
1141,ok,37.8529,37.8529,36
11410,ok,44.3985,44.3985,29
11411,ok,16.8878,16.8878,30
11412,ok,35.2010,31.3622,29
11413,ok,33.4157,33.4157,33
11414,ok,43.7495,43.7495,19
11415,ok,37.0692,37.0692,13
11416,ok,45.6221,45.6221,14
11417,ok,24.9148,24.9148,34
11418,ok,39.9034,39.9034,25
11419,ok,30.3709,30.3709,27
1142,ok,46.5260,46.5260,13
11420,ok,48.3807,48.3807,8
11421,ok,39.9328,39.9327,16
11422,ok,38.8580,38.8580,22
11423,ok,47.1698,47.1698,13
